Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
11,169,74.13212728500366,65.0,94.35,17.936094710070446,17.936094710070446,12.324234008789062,0.6026953444569351,0.3576348125934601
12,244,75.95034742355347,81.675,94.6,17.9363948053507,17.936994995911203,15.434457778930664,0.7017142297824548,0.012490293942391872
13,0,69.28139114379883,85.025,92.775,18.25124477021454,18.25124477021454,1.916216254234314,0,0.34962135553359985
14,14,69.6748034954071,62.55,92.85,18.310663635704337,18.310663635704337,2.2221839427948,0.0776554320211718,0.10112851113080978
15,0,69.26046562194824,68.475,92.85,18.453959132024416,18.453959132024416,1.916216254234314,0,0.34962135553359985
16,224,75.69118356704712,64.925,94.525,18.894298939913423,17.938745551712667,13.686657905578613,0.7557831871877793,0.273019939661026
17,280,77.05513405799866,85.625,94.575,18.55444103502862,17.94039607575405,13.06859016418457,0.7894697546403071,0.382781445980072
18,0,69.45776224136353,87.6,92.825,17.94294688563619,17.94294688563619,1.916216254234314,0,0.34962135553359985
19,7,69.63726210594177,65.175,92.8,17.943146949156358,17.943146949156358,2.1186225414276123,0.09072069007511593,0.3309493660926819
20,0,69.68309879302979,62.325,92.65,18.74710220495007,17.94219664743556,1.916216254234314,0,0.34962135553359985
21,0,69.64132881164551,67.2,92.725,17.94034605987401,17.94034605987401,1.916216254234314,0,0.34962135553359985
22,8,69.47916865348816,65.55,92.825,18.424099651639395,18.424099651639395,2.0318615436553955,0.1398918268773484,0.3116983473300934
23,0,69.42583918571472,65.35,92.775,18.336071702765626,18.336071702765626,1.916216254234314,0,0.34962135553359985
